imagem,ground_truth,detectado,acerto
409df49c-b9fb-45f9-93c1-0d535e9ee578_jpg.rf.b433d510543014b04ca9b4124cc26dc1.jpg,PUM2782,PUM2782,True
4114f3fb-06f5-4b66-9732-51bd69ac70d7_jpg.rf.c33f9e5c8907f85fda3e2f3401e53d7c.jpg,PHL3395,PHL3395,True
4163f9f9-e27b-43a4-bdc0-dd0471acf190_jpg.rf.97426b9beb25c8552be180987d2d73bc.jpg,JHS5O4I,JHS5O4I,True
4163f9f9-e27b-43a4-bdc0-dd0471acf190_jpg.rf.dad8dfad252dd6b77546e3a4db270a0d.jpg,JHS5O4I,JHS5O4I,True
41834724-bdc7-4261-bb56-a4eb492bca69_jpg.rf.71706b0e00b51f77535953f3729f8b7b.jpg,GBD3O98,GBD3O98,True
418d2975-59d6-4d27-87ea-cd0bd2506672_jpg.rf.b33ea70c7167c983d030dac692c0a96e.jpg,NPB6359,NPB6359,True
41ac6d2d-e0b5-4102-ae59-7e5b32d1717f_jpg.rf.b08100a5d7b37344a11a14d7b3b30cf6.jpg,EXDOI66,EXDOI66,True
41f86032-4733-43bf-8b0c-72475ee04f2e_jpg.rf.6505e53c91fbe92347087401862bfa63.jpg,FPW4I75,FPW4I75,True
41fafa72-a696-48be-a13b-fdace0bae03c_jpg.rf.06506a8bb865fe50247b241deff2953f.jpg,AQY4O54,AQY4O54,True
41fafa72-a696-48be-a13b-fdace0bae03c_jpg.rf.1a484c0dd290b5e7f5e3f81bca830df6.jpg,AQY4O54,AQY4O54,True
41fafa72-a696-48be-a13b-fdace0bae03c_jpg.rf.9552e6fa4627d0898f45269c78584318.jpg,AQY4O54,AQY4O54,True
41fafa72-a696-48be-a13b-fdace0bae03c_jpg.rf.b89abca19837682af96a8a4f8601b8b1.jpg,AQY4O54,AQY4O54,True
42254591-fd35-4365-b82d-025e90e263ba_jpg.rf.c058dac46f4568af8c686af8f223c0df.jpg,AAK5587,AAK5587,True
425a09e0-5fa6-4acd-98c3-f871ffaeb9a1_jpg.rf.aaf6f287793e74f0604d37e6f74f66d5.jpg,NOR45O7,NOR45O7,True
425a09e0-5fa6-4acd-98c3-f871ffaeb9a1_jpg.rf.d352a03b3cdc005b1254c6a43accd469.jpg,NOR45O7,NOR45O7,True
42e402f3-c532-459a-8b68-4e3fa94ad037_jpg.rf.9a198551eeff4a266499bfce234682c6.jpg,JXR9O74,JXR9O74,True
430d4c55-bace-4e4a-aaee-725f57daa89e_jpg.rf.00c54def91d3d7d69171861d0dd940a8.jpg,KWG2672,KWG2672,True
43132374-cc14-4b4f-bd3b-004b986dacc4_jpg.rf.91b1c9b3327744c5845cd4f1be217876.jpg,PHT5F76,PHT5F76,True
431d7ec6-ab63-4375-b518-b1f16b3fa1a4_jpg.rf.fd29430858fdc7b4570fe55c4329e213.jpg,RJO0D02,RJO0D02,True
434efb4b-a6ca-44b1-a2e9-5206d78931cb_jpg.rf.a633f411ac1395b21c7f170a61c811fc.jpg,LILI958,LI958,False
4354a1eb-282b-44db-983f-f81baac0d8a4_jpg.rf.9d8865f042c4eb50ff09a6fdfc62a9b9.jpg,HHH3OO9,HHH3OO9,True
43a54386-3413-444c-b223-cf2708c1575f_jpg.rf.006f8e289f0496e3c668b58cdb3f66d3.jpg,IIX8O42,IIX8O42,True
43a54386-3413-444c-b223-cf2708c1575f_jpg.rf.6383980f78936a1f6051f04897bb3914.jpg,IIX8O42,IIX8O42,True
43b5a919-d198-47b9-835a-0b5fee0bf03a_jpg.rf.6ead74b9066b013cd6fa7167e785331f.jpg,LPI3F15,LPI3F15,True
43c2cf29-6e58-4acc-b19a-3351f1ed18d5_jpg.rf.b98e856710c2058ea3633d24e23658af.jpg,QZO5E78,QZO5E78,True
4446d363-a82a-43ea-b05a-8152c316735f_jpg.rf.ac3e9947ecb929a8ce29cdba460982da.jpg,JIZO637,JIZO637,True
4538326f-cb8e-441d-8954-1ed8f0cfd534_jpg.rf.8c834df932916983e810c8da1a12b714.jpg,PHCI4I4,PHCI4I4,True
456d6981-c49e-482c-b5f4-5502b8b65acd_jpg.rf.dcdeff47bcbb30d4c508a40cf9e26796.jpg,MJSI8O4,MJSI8O4,True
459584c4-3fa5-4c5d-a5bc-d1291e0e4018_jpg.rf.4af7b4650b2ac8aec7ffc21a430c3ff6.jpg,NOM968I,NOM968I,True
45c3521d-8585-49cb-ac20-c000b7996d89_jpg.rf.c5de1dd024be8ee0f14d8a089e6b989d.jpg,RGD6H05,RGD6H05,True
4687b866-ae2d-48c5-96c1-cee824057b64_jpg.rf.88cd47398b9fbd66fdc99179f92094ad.jpg,PHI2I47,PHI2I47,True
46ab3991-9519-47c3-a7ee-b2b8b994249b_jpg.rf.f6cb6702b3d5fe37d04ecaed1d898feb.jpg,OAJ27II,OAJ27II,True
474cc6b8-03fa-4b82-8c2f-8a21208e1300_jpg.rf.367d19ac1e9bc941710d897ea389958f.jpg,RMY8J98,RMY8J98,True
474cc6b8-03fa-4b82-8c2f-8a21208e1300_jpg.rf.4a710426f7f33c454344c828d5ab1418.jpg,RMY8J98,RMY8J98,True
475e9832-211b-455f-ae48-7b2d4b31bfa5_jpg.rf.5d18a047cbacde50e0e0d1bf8018b106.jpg,PHL3395,PHL3395,True
477536ae-f590-404a-8dcd-b7c073a9c6b7_jpg.rf.01b579ba9ac72276da9f85e5ec9c32e9.jpg,ARC7474,ARC7474,True
477536ae-f590-404a-8dcd-b7c073a9c6b7_jpg.rf.bc50dc8c63eac7af59bf731ee451bd65.jpg,ARC7474,ARC7474,True
47947cc4-745c-4b5d-86ac-6b2a739f3e0d_jpg.rf.2e61f0c3b59e5ce93c75c8281801978c.jpg,PHT5F76,PHT5F76,True
47f2c64c-a897-4170-9467-921532884a8b_jpg.rf.50adc422bda56f32192a391fe2d54651.jpg,FNH4977,FNH4977,True
483c434d-6d68-4bd2-9dda-d06aeed44a62_jpg.rf.4b7c14a821c9d87b92be1dd8334a038b.jpg,PAQ6878,PAQ6878,True
484b0b0c-a11f-4efb-932a-a350540b8b40_jpg.rf.8b61a0d89f88512e7f9bf8990d3466c3.jpg,GMYI8IO,GMYI8IO,True
484b0b0c-a11f-4efb-932a-a350540b8b40_jpg.rf.92a75ff981d705c63c29693703de66bf.jpg,GMYI8IO,GMYI8IO,True
489fcd5f-049a-48ba-b524-27573abc1a9c_jpg.rf.356bef6c6602c5ae1610a83c66ec2e44.jpg,JXB8753,JXB8753,True
48ba7f6b-5db7-4e27-8aa5-6174e6f434f1_jpg.rf.611a12502cb0ebdee2d1294455e2cd51.jpg,DFG6862,DFG6862,True
48d74df4-46bd-4e74-b352-eab6cfdb549f_jpg.rf.0df0ae18cac2e80e1fc520ee51649b28.jpg,FKMO255,FKMO255,True
48d74df4-46bd-4e74-b352-eab6cfdb549f_jpg.rf.787f396da4414e785d55190e58d0a20f.jpg,FKMO255,FKMO255,True
49203d4f-55cc-4da7-937a-b8d17c5b8f5d_jpg.rf.f7e4972b909d08aaae259258361f290b.jpg,QZO5E78,QZO5E78,True
492c4069-7cd8-4a47-bb39-8e949517b324_jpg.rf.197bd6de50706413e954f550c503db87.jpg,NUH5I25,NUH5I25,True
492c4069-7cd8-4a47-bb39-8e949517b324_jpg.rf.43d55ff1cf6fd421094c99b5abaeb6d0.jpg,NUH5I25,NUH5I25,True
493319a6-c5a4-4107-934a-0e192e1cf068_jpg.rf.27c2792e89f1851462f7cb7bdfe2b969.jpg,PHL3395,PHL3395,True
493319a6-c5a4-4107-934a-0e192e1cf068_jpg.rf.3ccce50ee6df4503baf59c74f7cac90d.jpg,PHL3395,JPHL3395,False
4936855b-e830-4158-9642-657fd3ed137f_jpg.rf.15df9f43b99ede117d2945c7126c87c7.jpg,PHCI4I4,PHCI4I4,True
4936855b-e830-4158-9642-657fd3ed137f_jpg.rf.7a5604af037da53271bb2d081bf3d002.jpg,PHCI4I4,PHCI4I4,True
49946ce6-2aa4-4913-b27a-6d9a1a33a560_jpg.rf.28e868957e64deab3ef9793670452ec9.jpg,KQY6E81,KQY6E81,True
49d9a7a8-ad06-4c01-8e73-41adf5548bec_jpg.rf.29924ac1c6f62f898700ce905c97ddba.jpg,PHT5F76,PHT5F76,True
4a1fb995-7fb4-4598-ae3d-3485efe2de00_jpg.rf.14dd9dab384d7596bd33d66baf4c932e.jpg,QZX3B66,QZX3B66,True
4a3b87bb-da26-4f96-8f05-0a213a18031d_jpg.rf.704806ccc395fc419da58aeadc6ccc6e.jpg,JXV3745,JXV3745,True
4a7d8ae2-62e9-477e-9a05-c12c52c1ba09_jpg.rf.da264d8fc212638ef74ef57b1c24692f.jpg,MBC1A48,MBC1A48,True
4ab39972-3fc5-475d-8778-f1515c3ce6d4_jpg.rf.7074ae498fe442e6ed633ff7d5549033.jpg,BCC2I52,BCC2I52,True
4ae0faa7-efd9-429a-ba00-a3f1a1696c32_jpg.rf.3d63a877cb94bd19a6e162dfcc005511.jpg,QJS672I,QJS672I,True
4b0df720-0e74-4f49-a3a5-2343291326b9_jpg.rf.dd6d98a0af6c6669dfb7f6652adad421.jpg,CJQI595,CJQI595,True
4b17ed64-fd87-45d6-b445-d106ee8be13c_jpg.rf.7850df47b015948f8be25c2406190e06.jpg,RKG2I34,RKG2I34,True
4b41809f-bee6-4019-87f7-93494a9fd6e4_jpg.rf.cbb2ad5baaf897b63a44f5d58bec40f9.jpg,ARI9622,ARI9622,True
4b41809f-bee6-4019-87f7-93494a9fd6e4_jpg.rf.d10c92e0e5c7e840b5dc4f12478f1566.jpg,ARI9622,ARI9622,True
4b594af6-78d7-440c-b3bd-7bf70a60a932_jpg.rf.cc9ff52dedd74b48fd354598223d7a95.jpg,NOS8588,NOS8588,True
4bd15a78-9806-4320-8bb3-6d05544a92b1_jpg.rf.d5f3b0bc9e0a331c5f90f2fd732269cc.jpg,PHX0F24,PHX0F24,True
4bd40688-261a-48fc-a368-a7056611ba20_jpg.rf.22f0e84344c40f85f7902c9be0f7c44f.jpg,PHGO286,PHGO286,True
4c49dcbd-05f8-4f5d-88a1-cc99300e0d7d_jpg.rf.7fed951a229f5bdfba6e8aa8d153bfce.jpg,KQY6E81,KQY6E81,True
4c5913f2-5069-4f00-bbaf-8c40a3d1c222_jpg.rf.94ee6046bbce3d8c80b3d5f6afaba3eb.jpg,NOW28IO,NOW28IO,True
4cf4d79b-4b42-4d69-84e1-c5fac0e21a25_jpg.rf.735a42618ec4ab86b93be0a60b20afa4.jpg,NOT4672,NOT4672,True
4d5e94ad-1980-46b5-9545-c3ac783f701e_jpg.rf.265894ad7af9d9c1571ca7ad975175b1.jpg,NUH5I25,NUH5I25,True
4d95a676-bbbf-4505-bccb-0724675e06c2_jpg.rf.0b3d52bb1f2fdc8fb902cc8bb45b4db0.jpg,NUH5I25,NUH5I25,True
4da53dab-67af-48c5-9842-7bf95033c1c4_jpg.rf.d242d63fd3421a7f02a82d9287d25372.jpg,QPR7F76,QPR7F76,True
4dbea6e7-533a-428a-a989-f2188e1ad140_jpg.rf.89f561a4882cfb9c977a12e49156bdfb.jpg,PZY8353,PZY8353,True
4de2bed2-6ebe-49dc-8d83-66842b17ce14_jpg.rf.040f950ea8d785b0d0b8a52aad336475.jpg,JXV3745,JXV3745,True
4e53fcd8-c4ab-430f-a681-b1ec8132e1eb_jpg.rf.0aebd44d94cffc0df59475ce6c49caed.jpg,NHP592O,NHP592O,True
4e53fcd8-c4ab-430f-a681-b1ec8132e1eb_jpg.rf.ff35e301ce9a84fc511f6eac22b1970c.jpg,NHP592O,NHP592O,True
4e72c8f7-2b49-4ef3-bd48-a2048d1cc06c_jpg.rf.01f2cc3610d4d4baeb9965b316229596.jpg,RCH8C35,RCH8C35,True
4e72c8f7-2b49-4ef3-bd48-a2048d1cc06c_jpg.rf.bb598ed12292deca2504653d2816b88b.jpg,RCH8C35,RCH8C35,True
4e97283d-6d9c-49f7-a74d-f8735412439f_jpg.rf.c165c11cf813aa5bf6333aa6dc1306dd.jpg,RMY8J98,RMY8J98,True
4ea1afc2-2057-4edc-b2be-9f0b705d4372_jpg.rf.3a64f3c11be6911e996f3af129099831.jpg,HAN6I32,HAN6I32,True
4ea88be7-eb99-407c-9d13-2dd6bbc771f6_jpg.rf.742cfeb85edcefdf1f20cc5bf4d82e31.jpg,BSV24I4,BSV24I4,True
4f3c7f0a-9d1c-4920-91d5-69e4e8c79804_jpg.rf.790a5b1867faa2eb41b498adc21191b5.jpg,MLY1D95,MLY1D95,True
4f5628d6-d3d0-4e92-95d3-caaf3abf1618_jpg.rf.c6997ce53be07e323f154d65afccebf7.jpg,RTN7I43,RTN7I43,True
50933f58-aa4d-4b29-932a-a5521ddb4d14_jpg.rf.ba31ff060556cff7b381fef860e724ec.jpg,PHJ9I8I,PHJ9I8I,True
50ac9c5e-5c5c-47c6-8242-8d9fc595c0ba_jpg.rf.b69f25979e5cb3ad3c1cd3524d8f9c6a.jpg,6REU4X6,6REU4X6,True
50bd1848-c9d5-4942-9d3a-167f24f52eca_jpg.rf.d5dbcff9000eee8750e3ac32e542d113.jpg,NOT4672,NOT4672,True
51079d77-2599-4b1e-894a-bd7d4b889c34_jpg.rf.ac96c3d8ee1d3d3421c976f774839574.jpg,QZB4J11,QZB4J11,True
510f310f-309d-4ac2-9fbd-29625bb56681_jpg.rf.695e18212a4d06e477aefd65016372de.jpg,AFG5B01,AFG5B01,True
510f310f-309d-4ac2-9fbd-29625bb56681_jpg.rf.eff8cd52fd0e8463aff097ee2183a801.jpg,AFG5B01,AFG5B01,True
5134b215-4698-43d3-938a-0f58d129049c_jpg.rf.1e5ce93072cdc1d49890eb4f2d1a898c.jpg,OSF4A33,OSF4A33,True
5134b215-4698-43d3-938a-0f58d129049c_jpg.rf.ff97f828213ea3f46a442160fc1d70df.jpg,0SF4A33,OSF4A33,False
514918d4-8cda-4947-b5cc-d7a596e528c2_jpg.rf.f4c84355cc5bd0284c860f71a3d1a4c5.jpg,FMS9O98,FMS9O98,True
51a80e25-c44e-4acb-a55c-30108b5a8cf4_jpg.rf.13b2af38549b3ac8539727dc7b969623.jpg,PHX0F24,PHX0F24,True
5228e5ee-661f-47fc-b97c-0d9efb6651c9_jpg.rf.57ffd9cbfbb51ffab8089fd5eee05d17.jpg,RMY8J98,RMY8J98,True
525c1b34-253a-48b3-9877-9a1236fac068_jpg.rf.f33e0a339ccf753f861b24219bea0938.jpg,LSU8F02,LSU8F02,True
5332f07a-b2d4-493d-a5bb-9d7c4d7053aa_jpg.rf.5807d9b20f2ba219119e543dec27e3d3.jpg,NPB6359,NPB6359,True
533d362f-c55f-47b9-9280-40368286439c_jpg.rf.89e17d6c5c46ba984935d8b2bad5e3c7.jpg,OKF1C63,OKF1C63,True
53f9f14b-fa97-4fe8-aa7c-373a01860039_jpg.rf.9abff2cb4492cf34dd7e62ce60c14eec.jpg,OPI5I84,OPI5I84,True
5405e122-f3b4-47dc-8c30-ce9d8385fe66_jpg.rf.7399316c336f04c5a02626e82957c7f9.jpg,9N3O34Z,9N30O34Z,False
5406f7a6-512d-41b2-8a29-6c22f0a5c7cf_jpg.rf.583b9cce833c9b7d72e5199839b14b5f.jpg,EXQO924,EXQO924,True
54519676-1f86-4dfb-bc81-6b07b37ef87e_jpg.rf.cce583586cdf21c335ba3f8a14b4641b.jpg,PHJ98O4,PHJ98O4,True
546e2656-83ef-4d86-8379-207a379b7809_jpg.rf.f7ae4e7903f1610af5bfe4a1def419ed.jpg,PHI9D80,PHI9D80,True
554786e9-b9f5-4748-b032-549a113e0c7a_jpg.rf.c6f66071bfd04855ee17477c85f382f1.jpg,FHEO843,FHEO843,True
558c4861-2ea3-4687-a6ad-cdc7698473d2_jpg.rf.8ffa0637ac6be826a5a1a1712014c564.jpg,DBP4685,DBP4685,True
5596b8e8-a8cb-4481-8b59-42eb7b65d408_jpg.rf.3c866e1bca9bf19d844d7240311b3a1e.jpg,BBT5I92,BBT5I92,True
55dc48b2-f0db-4e73-811d-5d8d35899ad3_jpg.rf.32f76ccfa8dc434be28be40275fca476.jpg,GGG7O4I,GGG7O4I,True
55f5cd4b-532d-4a51-8e79-03de04ffc2a7_jpg.rf.72e6916713a244c61b1d894aa09ce602.jpg,6QGZ1X5,6QGZ1X5,True
562e5387-02a3-4d86-9f19-ad50142cfacb_jpg.rf.30e0c9d89f04d8b396706b25d73cb356.jpg,QZB4J11,QZB4J11,True
56c6aa2d-53b8-4558-b83b-8d0ca1c853f5_jpg.rf.02e3637527a8374e0b277fb18c441d85.jpg,FFH47I7,FFH47I7,True
56ceac61-aeaf-4bf4-8b0d-bd74fafb9990_jpg.rf.8ce16741302599883b930d9b8be20eae.jpg,LSN7E95,LSN7E95,True
56dbd509-7188-49bd-9bcc-546cd2bcc313_jpg.rf.dd1e5f989a4ceb55bbcdcfe4f588e887.jpg,PHD52IO,PHD52IO,True
57748829-74e7-4ace-87cf-fbab517edd04_jpg.rf.d3c3730ab63809e24cf4c0d71dda095c.jpg,JXH6563,JXH6563,True
57d6d51b-7cf1-4896-b67f-c450d7addfe6_jpg.rf.4f3c1f5e693f969db300dcee36ce7a12.jpg,RKM0E30,RKM0E30,True
5831c4f3-657c-4c6c-bf5a-e7f14899264a_jpg.rf.12e9b577134fcca70d29d06da23572de.jpg,NUH5I25,NUH5I25,True
583b2639-c5aa-4bba-8b3d-63a665d5ee17_jpg.rf.902bc15d2cc9952fd9d8adbc4631748e.jpg,AWR3A31,AWR3A31,True
58439dce-0c88-4f21-a728-19bf0aa92670_jpg.rf.c8cfdd0399973b55032f64c4b84f51c7.jpg,BCF6I22,BCF6I22,True
5851d871-8e98-4c77-ac35-31757458599f_jpg.rf.a42cecf656f5c47571d7366e0cd81350.jpg,PHCI4I4,PHCI4I4,True
58772326-4e48-48ad-bb2f-a0e7a26cacc8_jpg.rf.4b92363de4af6597feb71fbd83450ea1.jpg,NOR45O7,NOR45O7,True
58cff024-61ae-44b5-9131-8155278daf4a_jpg.rf.7b59e9f4c874c558511450fa367188ea.jpg,KVF9J64,KVF9J64,True
58df5468-a3f0-4b93-ac7d-4257d943fe7c_jpg.rf.fd3580609fc3acf61f35fc70a2c64e88.jpg,GPL8OI7,GPLJ8OI7,False
58ee761c-7769-4b08-b76e-2ec942c95760_jpg.rf.eba4de161fa885c4e74d9f180459020a.jpg,NOT4672,NOT4672,True
58ffdb02-b7dc-4974-bc80-21a4d0ab31b4_jpg.rf.712e7d9efd7c2f834e689536ae2526fd.jpg,PHL3395,PHL3395I,False
590c85ab-c4cc-4e23-9229-2fc0ce553fa7_jpg.rf.bf0bf10657b23b14a80fab37536b5e3f.jpg,NNJ6G02,NNJ6G02,True
59d0f550-f44d-427b-8af0-3f9aa50e63f1_jpg.rf.b9033e4f5d71d84f9223aa9093aa07f6.jpg,QPI3578,QPI3578,True
59d0f550-f44d-427b-8af0-3f9aa50e63f1_jpg.rf.f6d2598022fe3425f8b3f3e0700c40e8.jpg,QPI3578,QPI3578,True
5a069e37-586d-4a21-b820-705b6f07617a_jpg.rf.6fb5ff58a487c43f664a486b50777b00.jpg,OTA34II,OTA34II,True
5a489dc6-c50f-4de2-83d4-c3e7cdd35adf_jpg.rf.88e50b13c304d78b2b50b319d71d7902.jpg,GXA7477,GXA7477,True
5ab95a4d-04a1-4c89-ade4-3adad04cc430_jpg.rf.2a6c37227061fd0ed749afc0ea5bb15c.jpg,QZO5E78,QZO5E78,True
5ae44e71-223e-405a-b09e-55fb11075971_jpg.rf.16c91ac05a6e9980df8575a8e40938be.jpg,BDH1I13,BDH1I13,True
5b574d26-ee8b-466b-b542-97a59e51b497_jpg.rf.7fffccbf30723008d9753a8690fe4948.jpg,JAM9H07,JCAM9H07,False
5bc9dc87-dbea-4222-8339-a58f8dec7050_jpg.rf.cd4f2bd15061c52b1a8e5d13de88b161.jpg,PHT5F76,PHT5F76,True
5bd51bfc-6d4f-42f2-acdb-24e5e33dd845_jpg.rf.19fe78dd7e3e9b41cbf62c211604c209.jpg,BBMO84I,BBMO84I,True
5c52a16c-9db4-4e83-baa6-d03023734d2a_jpg.rf.9331609a4c0e4abe2e0cb1c50af583f0.jpg,AUV1J51,AUV1J51,True
5c65631e-e59f-4736-aee4-9085eb991338_jpg.rf.0ff2fe92a6c451e9848101ecc12e28c8.jpg,PHD52IO,PHD52IO,True
5cf354f6-b087-448d-b985-a5b9db4f8192_jpg.rf.5f4fd7565649f897501b82e3f235a9ae.jpg,BDE6J06,BDE6J06,True
5d258483-07d4-49ba-b890-567257648d17_jpg.rf.c97b4e61504334ca16f0dbddad079598.jpg,NOR45O7,NOR45O7,True
5d3bb6d7-7aea-42a3-87b2-82045b0537ac_jpg.rf.752023920b89239beae21e56bb34c7d4.jpg,IYWO232,IYWO232,True
5d3bb6d7-7aea-42a3-87b2-82045b0537ac_jpg.rf.860ee550700a56fa16e9c1cd96d5a1f8.jpg,IYWO232,IYWO232,True
5d4a0141-7e18-4f3d-8c3a-e8beec376156_jpg.rf.4a2cca8a698c929e3771800099476b1d.jpg,QZB4J11,QZB4J11,True
5d7075d8-ea16-4a03-8450-ab20dede1476_jpg.rf.7d48cfde67045e24ebd8b2f738c98e9e.jpg,LUO4A44,LUO4A44,True
5e2ef9a7-a10e-49c1-8f3f-80282fe9224d_jpg.rf.b8021aa7c083715f1f900554491a076f.jpg,QZO5E78,QZO5E78,True
5e558ac0-2bdf-435a-a475-79a709676525_jpg.rf.7c41af9614d878ad2499c4a7cf434853.jpg,QWU463I,AQWU463I,False
5e5f44aa-d210-40fa-9ef9-fc162597cbbd_jpg.rf.b2ee40912f44d7216194678ce6ad83fe.jpg,AIC8III,AIC8III,True
5e5f44aa-d210-40fa-9ef9-fc162597cbbd_jpg.rf.efcaf9e63947ae4f956ac5752767e683.jpg,AIC8III,AIC8III,True
5ea71a5e-97b2-4815-bf4a-1da6fc2b21eb_jpg.rf.8f7562733f1581fae186d2d349af4cc7.jpg,QUK8E21,QUK8E21,True
5ed30028-3ced-4e69-ab61-b430e9682d3d_jpg.rf.4ef3643c6c27f3eaa63678420f46bce9.jpg,NUH5I25,NUH5I25,True
5eed7ae8-efe0-4508-ac18-05d532bd4ea0_jpg.rf.832d8ee680eec0a16287a014f1c0506d.jpg,OAOW6Q7,OAOW6Q7,True
5f5af5ee-acc1-4d22-a91e-98d1489cdecf_jpg.rf.b327f39f97aa52cc7aa5e429138073d2.jpg,AAOII68,AAOII68,True
5fdecc94-73a4-439e-8faa-43dc847cab73_jpg.rf.fa28c80aa6dec76e6a388c6d9f163aa9.jpg,KQY6E81,KQY6E81,True
601f54b3-c964-45e9-839b-3f8613be313c_jpg.rf.28b9aaa4e82b0b453f480ae02a74f808.jpg,BBQ4H89,BBQ4H89,True
602f23e9-1b9f-4010-b301-8d9a1f4f0402_jpg.rf.00a88df56979c57d611f852350e5eb9e.jpg,JFD5J19,JFD5J19,True
602f23e9-1b9f-4010-b301-8d9a1f4f0402_jpg.rf.420237ec57884c6679e02da01439341a.jpg,JFD5J19,JFD5J19,True
602f23e9-1b9f-4010-b301-8d9a1f4f0402_jpg.rf.868b7ba3048d9f16792716586df2470e.jpg,JFD5J19,JFD5J19,True
6043b0b5-fa56-4752-96f2-cf6a55d33502_jpg.rf.1d25d9e712454c52d251e94715d3a61e.jpg,PHCI4I4,PHCI4I4,True
6136f14e-6ffd-4ce1-bab3-cb3dda8ae6e3_jpg.rf.ac0c066e01293eb11151e039e6df7f5c.jpg,PHS8H33,PHSB8H33,False
6164bd31-289f-4d47-9726-e73e27019b6a_jpg.rf.094a0c0a1526b0ae5758b6de0e08760e.jpg,NOR45O7,NOR45O7,True
6164bd31-289f-4d47-9726-e73e27019b6a_jpg.rf.95e7e1c21e6d75df27e4a9dc2021db1d.jpg,NOR45O7,NOR45O7,True
617ddb52-1aaf-44d6-af5d-53b7dd4264a6_jpg.rf.ccf3e40e52857393689a3b524e21f060.jpg,PHT5F76,PHT5F76,True
61b068e7-8f7c-4932-8ba5-6b5d9f9e9496_jpg.rf.fa0d62bfbf0e92853d14852de792071a.jpg,JXH6563,JXH6563,True
61d1a52f-e85f-40c4-b033-719d3ffd92ac_jpg.rf.4283d495cbc1c3170f3faa8f7afe71da.jpg,FXU7354,FXU7354,True
62aa66bf-801f-44b7-b98c-2fc9ba8a4f4e_jpg.rf.dcd2aa760f6aee52fd1bd555416dabb3.jpg,FOYO838,FOYO838,True
62ac653c-8d98-43ee-98ce-329537cb4b3b_jpg.rf.5b6f6e472a72d185ccc0dce5abff3307.jpg,KQY6E81,KQY6E81,True
62bd1b48-6b05-4f3e-99ab-c0870b20ef04_jpg.rf.c219c4019714dfbeec471f462135a489.jpg,QZB4J11,QZB4J11,True
62bda645-878c-469b-8477-24cd37c85fcf_jpg.rf.19ba780b67f7f0313240eff074d6c0a6.jpg,BAP8I43,BAP8I43,True
62e71b55-1889-434a-8d2d-06f2a9c40096_jpg.rf.966d3f326404a431d2fd47dc38888928.jpg,NPB6359,NPB6359,True
62f16802-de8a-4222-9ae8-e5494b52c488_jpg.rf.f8d92037f65c8fc07430513c209783ae.jpg,OAK7724,OAK7724,True
634c307e-bdea-40f1-b3e7-349d23075da8_jpg.rf.b1b1985f4b195eda7a75b05964e55a6a.jpg,NOW28IO,ANOW28IO,False
63713117-2683-40e5-87e8-5df6d1f1ac6d_jpg.rf.b9b7ce22d0bda8fc1d4d67f8162f90b6.jpg,KQY6E81,KQY6E81,True
638e8bc8-7e62-4467-8081-544464bc18b4_jpg.rf.0cf7cd9cf99b7599737faaf53994e442.jpg,OZY6953,OZY6953,True
64a7a788-3cd6-4daa-92a3-7f3dead95ad1_jpg.rf.327ed0e9127de01df6f0d049414c0012.jpg,PHCI4I4,PHCI4I4,True
65054ca5-f424-492c-beb8-700da09d5789_jpg.rf.e881b80eb9bcfb8411978ef082e570a0.jpg,BDA4I08,BDA4I08,True
653bfb12-1c40-4978-a3c4-3c728d37f91b_jpg.rf.a8f47eff1ab313afc0c3192365888260.jpg,FZF3I76,FZF3I76,True
663253e5-98b4-4f2d-9594-3fdb690904e0_jpg.rf.93fed9389be45248890249ae13711bf4.jpg,EZD9283,EZD9283,True
663253e5-98b4-4f2d-9594-3fdb690904e0_jpg.rf.b5de3cc69a388cb170874d6e63db132e.jpg,EZD9283,EZD9283,True
668e2b2b-4e73-4d49-b3f7-ae1be006ff2f_jpg.rf.282dfdb82e825863406c4e3837cf81cb.jpg,MEP3O9I,MEP3O9I,True
6695edc0-7454-427d-8d0a-4fa1f8e9eb30_jpg.rf.26971de4e461e52ff68aae64c18a97b6.jpg,JIQ7I97,JIQ7I97,True
6695edc0-7454-427d-8d0a-4fa1f8e9eb30_jpg.rf.b912d118f82163bd39f0fdd5454ed52f.jpg,JIQ7I97,JIQ7I97,True
6695edc0-7454-427d-8d0a-4fa1f8e9eb30_jpg.rf.e4bb1803a687de29add430f6f0ca5495.jpg,JIQ7I97,JIQ7I97,True
6695edc0-7454-427d-8d0a-4fa1f8e9eb30_jpg.rf.e692c41f33c8172e29b87865e24de5cd.jpg,JIQ7I97,JIQ7I97,True
66ac09b0-1a13-4470-97d0-0a7d4c51a549_jpg.rf.bd060bac3ac32216235d6a72772fa478.jpg,OZY6953,OZY6953,True
66e3e607-d416-49b2-b886-9922e459f934_jpg.rf.f6faadb91c4408e7c5457e51db41974f.jpg,OVV8I28,OVV8I28,True
6730686c-180f-48de-aebc-2e116d4c95bb_jpg.rf.52b256d9dc071ab31d232e64c77e5720.jpg,NOR45O7,NOR45O7,True
6737d323-390a-4700-a588-8c8274ce879f_jpg.rf.2702acd19b46990386dd499b9cc2af03.jpg,PHJ6995,PHJ6995,True
6737d323-390a-4700-a588-8c8274ce879f_jpg.rf.84b2cc81ec37f36b7b85996c2b766cf0.jpg,PHJ6995,PHJ6995,True
